"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",37 275 334,,39 992 800,39 157 800,,-835 000,"-2,1",,,"Übrige Bezüge und Leistungen",37 275 334,39 992 800,39 157 800,,-835 000,,,,,,,,,"A2101.0109","Vorsorgeentschädigung",2 385 068,,2 442 600,2 442 600,0,,,"0,0",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",37 275 334,,39 992 800,39 157 800,,-835 000,"-2,1",,,"Übrige Bezüge und Leistungen",37 275 334,39 992 800,39 157 800,,-835 000,,,,,,,,,"A2101.0110","Vorsorgeleistungen",399 423,,580 000,595 000,15 000,,,"2,6",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",37 275 334,,39 992 800,39 157 800,,-835 000,"-2,1",,,"Übrige Bezüge und Leistungen",37 275 334,39 992 800,39 157 800,,-835 000,,,,,,,,,"A2101.0153","Arbeitgeberbeiträge Ratsmitglieder",1 196 766,,1 350 000,1 350 000,0,,,"0,0",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",37 275 334,,39 992 800,39 157 800,,-835 000,"-2,1",,,"Übrige Bezüge und Leistungen",37 275 334,39 992 800,39 157 800,,-835 000,,,,,,,,,"A2101.0154","Ausbildung Ratsmitglieder",53 693,,60 000,60 000,0,,,"0,0",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",37 275 334,,39 992 800,39 157 800,,-835 000,"-2,1",,,"Übrige Bezüge und Leistungen",37 275 334,39 992 800,39 157 800,,-835 000,,,,,,,,,,,,,,,,,,,,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",9 150 693,,9 103 009,10 221 500,,1 118 491,"12,3",,,"Beratungsaufwand",204 303,414 509,721 000,,306 491,,,,,,,,,"A2115.0002","Beratungsaufwand",204 303,,414 509,721 000,306 491,,,"73,9",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlament",,46 426 027,49 095 809,49 379 300,,283 491,"0,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",9 150 693,,9 103 009,10 221 500,,1 118 491,"12,3",,,"Übriger Betriebsaufwand",8 946 390,8 688 500,9 500 500,,812 000,,,,,,,,,"A2119.0002","Übriger Betriebsaufwand",8 946 390,,8 688 500,9 500 500,812 000,,,"9,3",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",36 506 163,,36 925 100,38 290 000,,1 364 900,"3,7",,,"Personalbezüge und Arbeitgeberbeiträge",36 184 310,36 570 100,37 895 000,,1 324 900,,,,,,,,,"A2100.0001","Personalbezüge und Arbeitgeberbeiträge",36 184 310,,36 570 100,37 895 000,1 324 900,,,"3,6",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",36 506 163,,36 925 100,38 290 000,,1 364 900,"3,7",,,"Übriger Personalaufwand",321 853,355 000,395 000,,40 000,,,,,,,,,"A2109.0001","Übriger Personalaufwand",321 853,,355 000,395 000,40 000,,,"11,3",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Personalaufwand",36 506 163,,36 925 100,38 290 000,,1 364 900,"3,7",,,"Übriger Personalaufwand",321 853,355 000,395 000,,40 000,,,,,,,,,"A2109.0001","Übriger Personalaufwand",321 853,,355 000,395 000,40 000,,,"11,3",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",18 062 189,,17 585 360,19 251 600,,1 666 240,"9,5",,,"Raummiete",3 254 430,3 213 000,3 196 700,,-16 300,,,,,,,,,"A2113.0001","Raummiete",3 254 430,,3 213 000,3 196 700,-16 300,,,"-0,5",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",18 062 189,,17 585 360,19 251 600,,1 666 240,"9,5",,,"Informatik Sachaufwand",6 227 692,4 825 933,5 782 800,,956 867,,,,,,,,,"A2114.0001","Informatik Sachaufwand",6 227 692,,4 825 933,5 782 800,956 867,,,"19,8",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",18 062 189,,17 585 360,19 251 600,,1 666 240,"9,5",,,"Informatik Sachaufwand",6 227 692,4 825 933,5 782 800,,956 867,,,,,,,,,"A2114.0001","Informatik Sachaufwand",6 227 692,,4 825 933,5 782 800,956 867,,,"19,8",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",18 062 189,,17 585 360,19 251 600,,1 666 240,"9,5",,,"Beratungsaufwand",284 047,279 553,283 900,,4 347,,,,,,,,,"A2115.0001","Beratungsaufwand",284 047,,279 553,283 900,4 347,,,"1,6",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",18 062 189,,17 585 360,19 251 600,,1 666 240,"9,5",,,"Übriger Betriebsaufwand",8 296 021,9 266 874,9 988 200,,721 326,,,,,,,,,"A2119.0001","Übriger Betriebsaufwand",8 296 021,,9 266 874,9 988 200,721 326,,,"7,8",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Sach- und Betriebsaufwand",18 062 189,,17 585 360,19 251 600,,1 666 240,"9,5",,,"Übriger Betriebsaufwand",8 296 021,9 266 874,9 988 200,,721 326,,,,,,,,,"A2119.0001","Übriger Betriebsaufwand",8 296 021,,9 266 874,9 988 200,721 326,,,"7,8",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",,88 916,82 000,82 000,,0,"0,0",,,"Aufwand",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,"Saldo",,-101 100 438,-103 524 269,-106 838 900,,-3 314 631,,,,,"Aufwandkredit",101 189 354,,103 606 269,106 920 900,,3 314 631,"3,2",,,,,,,,,,,"Parlamentsdienste",,54 763 327,54 510 460,57 541 600,,3 031 140,"5,6",,,,,,,,,,,,,,,,,,,,,"Einlage in Rückstellungen",194 975,,–,–,–,,,– ,,,,,,,,,,,,,,,,"A2190.0010","Einlage Rückstellungen aufgelaufene Zeitguthaben",194 975,,–,–,,–,– ,,,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"101","Bundesversammlung",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Investitionsrechnung","Einnahmen",–,,–,–,–,,,– ,,"Ausgaben",4 957 797,,4 646 359,9 076 500,,4 430 141,"95,3",,,,,,,"Saldo",,-4 957 797,-4 646 359,-9 076 500,,-4 430 141,,,,,"Investitionsausgaben",4 957 797,,4 646 359,9 076 500,,4 430 141,"95,3",,,,,,,,,,,"Parlamentsdienste",,4 957 797,4 646 359,9 076 500,,4 430 141,"95,3",,,,,,,,,,,,,,,,,,,,,"Sach- und immaterielle Anlagen, Vorräte",4 957 797,,4 646 359,9 076 500,,4 430 141,"95,3",,,,,,,,,,,,,,,,,"A4100.0001","Sach- und immaterielle Anlagen, Vorräte",4 957 797,,4 646 359,9 076 500,4 430 141,,,"95,3",,,"n.a.: nicht ausgewiesen",,1
"Voranschlag Band 2A","2015","01 Behörden und Gerichte",,,"103","Bundesrat",,"Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","CHF","2013","2014","2015","absolut","%","Erfolgsrechnung","Ertrag",–,,–,–,–,,,– ,,"Aufwand",15 254 211,,17 534 344,17 920 200,,385 856,"2,2",,,,,,,"Saldo",,-15 254 211,-17 534 344,-17 920 200,,-385 856,,,,,"Aufwandkredit",15 254 211,,17 534 344,17 920 200,,385 856,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Personalaufwand",8 518 685,,8 854 400,9 104 400,,250 000,"2,8",,,"Übrige Bezüge und Leistungen",8 518 685,8 854 400,9 104 400,,250 000,,,,,,,,,"A2101.0111","Besoldungen und Repräsentationszulagen Bundesrat",8 518 685,,8 854 400,9 104 400,250 000,,,"2,8",,,"n.a.: nicht ausgewiesen",,1
